dept:,O-takeoff_base
nan,I-takeoff_base
"rr,O-tgt_industry
installations,I-tgt_industry
,I-tgt_industry
tracks,I-tgt_industry
,I-tgt_industry
marshalling,I-tgt_industry
yards,I-tgt_industry
,I-tgt_industry
and,I-tgt_industry
stations",I-tgt_industry
dummy,O
,
to,O-tgt_location
reggio,I-tgt_location
di,I-tgt_location
calabria,I-tgt_location
gun,O-tgt_industry
emplacements,I-tgt_industry
dt:,O-msndate
a20,O-mds
dummy,O
,
nan,O-takeoff_base
gun,O-tgt_industry
emplacements,I-tgt_industry
on,O-msndate
1943-08-26,I-msndate
desig:,O-mds
a20,I-mds
dummy,O
,
bl:,O-tons_of_he
1.0,I-tons_of_he
nan,O-takeoff_base
tloc:,O-tgt_location
reggio,I-tgt_location
di,I-tgt_location
calabria,I-tgt_location
gun,O-tgt_industry
emplacements,I-tgt_industry
a20,O-mds
dummy,O
,
at,O-takeoff_base
nan,I-takeoff_base
tloc:,O-tgt_location
villa,I-tgt_location
san,I-tgt_location
giovanni,I-tgt_location
on,O-msndate
1943-08-26,I-msndate
desig:,O-mds
a20,I-mds
dummy,O
,
nan,O-naf
payload:,O-tons_of_he
1.0kg,I-tons_of_he
nan,O-takeoff_base
trgt,O-tgt_location
villa,I-tgt_location
san,I-tgt_location
giovanni,I-tgt_location
date,O-msndate
1943-08-26,I-msndate
dummy,O
,
payload:,O-tons_of_he
1.0kg,I-tons_of_he
nan,O-takeoff_base
to,O-tgt_location
villa,I-tgt_location
san,I-tgt_location
giovanni,I-tgt_location
type:,O-tgt_industry
gun,I-tgt_industry
emplacements,I-tgt_industry
dt:,O-msndate
desig:,O-mds
a20,I-mds
dummy,O
,
unit:,O-naf
5,I-naf
af,I-naf
to,O-tgt_location
cervantes,I-tgt_location
on,O-msndate
1945-05-13,I-msndate
p38,O-mds
dummy,O
,
unit,O-naf
5,I-naf
af,I-naf
during,O-takeoff_base
dt:,O-msndate
desig:,O-mds
p38,I-mds
dummy,O
,
unit,O-naf
9,I-naf
af,I-naf
at,O-takeoff_base
tmed,I-takeoff_base
el,I-takeoff_base
chel,I-takeoff_base
nan,O-tgt_industry
date,O-msndate
1943-01-24,I-msndate
desig:,O-mds
b25,I-mds
dummy,O
,
unit:,O-naf
5,I-naf
af,I-naf
bl:,O-tons_of_he
7.0,I-tons_of_he
during,O-takeoff_base
type:,O-tgt_industry
nan,I-tgt_industry
p38,O-mds
dummy,O
,
unit,O-naf
12,I-naf
af,I-naf
during,O-takeoff_base
barcelona,I-takeoff_base
landing,I-takeoff_base
to,O-tgt_location
sibari,I-tgt_location
date,O-msndate
1943-08-27,I-msndate
dummy,O
,
unit,O-naf
10,I-naf
af,I-naf
during,O-takeoff_base
trgt,O-tgt_location
monywa,I-tgt_location
nan,O-tgt_industry
on,O-msndate
1943-04-28,I-msndate
dummy,O
,
12,O-naf
af,I-naf
8.0kg,O-tons_of_he
dropped,I-tons_of_he
dept:,O-takeoff_base
barcelona,I-takeoff_base
landing,I-takeoff_base
ground,I-takeoff_base
trgt,O-tgt_location
paola,I-tgt_location
dt:,O-msndate
desig:,O-mds
a36,I-mds
dummy,O
,
unit:,O-naf
12,I-naf
af,I-naf
tloc:,O-tgt_location
sibari,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
dt:,O-msndate
a36,O-mds
dummy,O
,
12,O-naf
af,I-naf
4.0kg,O-tons_of_he
dropped,I-tons_of_he
during,O-takeoff_base
barcelona,I-takeoff_base
landing,I-takeoff_base
type:,O-tgt_industry
nan,I-tgt_industry
desig:,O-mds
a36,I-mds
dummy,O
,
at,O-takeoff_base
nan,I-takeoff_base
tloc:,O-tgt_location
salamaua,I-tgt_location
nan,O-tgt_industry
on,O-msndate
1943-08-27,I-msndate
dummy,O
,
unit,O-naf
5,I-naf
af,I-naf
12.0kg,O-tons_of_he
dropped,I-tons_of_he
during,O-takeoff_base
target,O-tgt_location
langoan,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
dummy,O
,
11.0kg,O-tons_of_he
dropped,I-tons_of_he
during,O-takeoff_base
dt:,O-msndate
desig:,O-mds
b24,I-mds
dummy,O
,
unit:,O-naf
5,I-naf
af,I-naf
payload:,O-tons_of_he
11.0kg,I-tons_of_he
to,O-tgt_location
mapanget,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
date,O-msndate
1944-09-09,I-msndate
b24,O-mds
dummy,O
,
0.0kg,O-tons_of_he
dropped,I-tons_of_he
during,O-takeoff_base
barcelona,I-takeoff_base
landing,I-takeoff_base
to,O-tgt_location
cetraro,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
dt:,O-msndate
a36,O-mds
dummy,O
,
raf,O-naf
oudna,O-takeoff_base
type:,O-tgt_industry
nan,I-tgt_industry
date,O-msndate
1943-08-27,I-msndate
lib,O-mds
dummy,O
,
unit:,O-naf
5,I-naf
af,I-naf
11.0kg,O-tons_of_he
dropped,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
target,O-tgt_location
lautem,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
b24,O-mds
dummy,O
,
payload:,O-tons_of_he
40.0kg,I-tons_of_he
during,O-takeoff_base
to,O-tgt_location
nurnberg,I-tgt_location
cities,O-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
desig:,O-mds
hvy,I-mds
dummy,O
,
180.0kg,O-tons_of_he
dropped,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
cities,O-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
date,O-msndate
1943-08-27,I-msndate
hvy,O-mds
dummy,O
,
raf,O-naf
bl:,O-tons_of_he
110.0,I-tons_of_he
cities,O-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
dt:,O-msndate
hvy,O-mds
dummy,O
,
unit,O-naf
raf,I-naf
660.0kg,O-tons_of_he
dropped,I-tons_of_he
nan,O-takeoff_base
tloc:,O-tgt_location
nurnberg,I-tgt_location
desig:,O-mds
hvy,I-mds
dummy,O
,
raf,O-naf
2.0kg,O-tons_of_he
dropped,I-tons_of_he
tloc:,O-tgt_location
duisburg,I-tgt_location
dt:,O-msndate
dummy,O
,
unit,O-naf
raf,I-naf
payload:,O-tons_of_he
2.0kg,I-tons_of_he
during,O-takeoff_base
target,O-tgt_location
heilbronn,I-tgt_location
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
date,O-msndate
1943-08-27,I-msndate
dummy,O
,
unit,O-naf
raf,I-naf
payload:,O-tons_of_he
8.0kg,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
type:,O-tgt_industry
cities,I-tgt_industry
towns,I-tgt_industry
and,I-tgt_industry
urban,I-tgt_industry
areas,I-tgt_industry
on,O-msndate
1943-08-27,I-msndate
desig:,O-mds
hvy,I-mds
dummy,O
,
nan,O-naf
payload:,O-tons_of_he
34.0kg,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
to,O-tgt_location
watten,I-tgt_location
gun,O-tgt_industry
emplacements,I-tgt_industry
on,O-msndate
1943-08-27,I-msndate
b17,O-mds
dummy,O
,
payload:,O-tons_of_he
34.0kg,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
watten,I-tgt_location
on,O-msndate
1943-08-27,I-msndate
dummy,O
,
bl:,O-tons_of_he
34.0,I-tons_of_he
target,O-tgt_location
watten,I-tgt_location
gun,O-tgt_industry
emplacements,I-tgt_industry
on,O-msndate
1943-08-27,I-msndate
dummy,O
,
16.0kg,O-tons_of_he
dropped,I-tons_of_he
trgt,O-tgt_location
watten,I-tgt_location
dt:,O-msndate
dummy,O
,
nan,O-takeoff_base
tloc:,O-tgt_location
watten,I-tgt_location
on,O-msndate
1943-08-27,I-msndate
dummy,O
,
unit,O-naf
nan,I-naf
dept:,O-takeoff_base
nan,I-takeoff_base
desig:,O-mds
b17,I-mds
dummy,O
,
bl:,O-tons_of_he
34.0,I-tons_of_he
nan,O-takeoff_base
date,O-msndate
1943-08-27,I-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
2.0kg,O-tons_of_he
dropped,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
to,O-tgt_location
watten,I-tgt_location
type:,O-tgt_industry
tactical,I-tgt_industry
targets:,I-tgt_industry
(unidentified,I-tgt_industry
or,I-tgt_industry
not,I-tgt_industry
listed,I-tgt_industry
below),I-tgt_industry
dt:,O-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
nan,O-naf
payload:,O-tons_of_he
2.0kg,I-tons_of_he
target,O-tgt_location
watten,I-tgt_location
tactical,O-tgt_industry
targets:,I-tgt_industry
(unidentified,I-tgt_industry
or,I-tgt_industry
not,I-tgt_industry
listed,I-tgt_industry
below),I-tgt_industry
date,O-msndate
1943-08-27,I-msndate
b17,O-mds
dummy,O
,
unit:,O-naf
nan,I-naf
nan,O-takeoff_base
to,O-tgt_location
watten,I-tgt_location
dt:,O-msndate
gb17,O-mds
dummy,O
,
unit,O-naf
5,I-naf
af,I-naf
payload:,O-tons_of_he
nankg,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
tloc:,O-tgt_location
akeselaka,I-tgt_location
nan,O-tgt_industry
desig:,O-mds
b24,I-mds
dummy,O
,
unit,O-naf
5,I-naf
af,I-naf
nankg,O-tons_of_he
dropped,I-tons_of_he
trgt,O-tgt_location
akeselaka,I-tgt_location
b24,O-mds
dummy,O
,
during,O-takeoff_base
target,O-tgt_location
yap,I-tgt_location
island,I-tgt_location
date,O-msndate
1944-07-18,I-msndate
b24,O-mds
dummy,O
,
payload:,O-tons_of_he
nankg,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
saoeri,I-tgt_location
nan,O-tgt_industry
date,O-msndate
1944-07-31,I-msndate
desig:,O-mds
p39,I-mds
dummy,O
,
dept:,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
iwo,I-tgt_location
jima,I-tgt_location
nan,O-tgt_industry
on,O-msndate
1944-10-10,I-msndate
desig:,O-mds
b24,I-mds
dummy,O
,
unit,O-naf
14,I-naf
af,I-naf
6.0kg,O-tons_of_he
dropped,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
canton,I-tgt_location
nan,O-tgt_industry
desig:,O-mds
b25,I-mds
dummy,O
,
at,O-takeoff_base
nan,I-takeoff_base
target,O-tgt_location
monywa,I-tgt_location
nan,O-tgt_industry
dt:,O-msndate
b25,O-mds
dummy,O
,
unit,O-naf
13,I-naf
af,I-naf
payload:,O-tons_of_he
8.0kg,I-tons_of_he
during,O-takeoff_base
type:,O-tgt_industry
nan,I-tgt_industry
dt:,O-msndate
desig:,O-mds
b24,I-mds
dummy,O
,
unit,O-naf
13,I-naf
af,I-naf
dept:,O-takeoff_base
nan,I-takeoff_base
tloc:,O-tgt_location
kahili,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
dt:,O-msndate
b24,O-mds
dummy,O
,
unit,O-naf
14,I-naf
af,I-naf
target,O-tgt_location
mangshih,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
desig:,O-mds
b24,I-mds
dummy,O
,
dept:,O-takeoff_base
nan,I-takeoff_base
to,O-tgt_location
namlea,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
dt:,O-msndate
b25,O-mds
dummy,O
,
5,O-naf
af,I-naf
payload:,O-tons_of_he
4.0kg,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
to,O-tgt_location
north,I-tgt_location
luzon,I-tgt_location
dt:,O-msndate
dummy,O
,
unit,O-naf
5,I-naf
af,I-naf
payload:,O-tons_of_he
8.0kg,I-tons_of_he
during,O-takeoff_base
to,O-tgt_location
lahug,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
desig:,O-mds
b24,I-mds
dummy,O
,
to,O-tgt_location
sanananda,I-tgt_location
roads,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
date,O-msndate
1943-01-05,I-msndate
b26,O-mds
dummy,O
,
unit:,O-naf
5,I-naf
af,I-naf
bl:,O-tons_of_he
4.0,I-tons_of_he
nan,O-takeoff_base
tloc:,O-tgt_location
ramoarida,I-tgt_location
river,I-tgt_location
nan,O-tgt_industry
dt:,O-msndate
dummy,O
,
7,O-naf
af,I-naf
5.0kg,O-tons_of_he
dropped,I-tons_of_he
nan,O-takeoff_base
to,O-tgt_location
taroa,I-tgt_location
island,I-tgt_location
nan,O-tgt_industry
on,O-msndate
1943-12-13,I-msndate
dummy,O
,
1.0kg,O-tons_of_he
dropped,I-tons_of_he
during,O-takeoff_base
to,O-tgt_location
ceram,I-tgt_location
island,I-tgt_location
on,O-msndate
1944-08-01,I-msndate
b25,O-mds
dummy,O
,
5,O-naf
af,I-naf
1.0kg,O-tons_of_he
dropped,I-tons_of_he
target,O-tgt_location
kinara,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
b25,O-mds
dummy,O
,
payload:,O-tons_of_he
2.0kg,I-tons_of_he
trgt,O-tgt_location
boiken,I-tgt_location
nan,O-tgt_industry
dt:,O-msndate
desig:,O-mds
a20,I-mds
dummy,O
,
bl:,O-tons_of_he
2.0,I-tons_of_he
during,O-takeoff_base
type:,O-tgt_industry
nan,I-tgt_industry
date,O-msndate
1944-08-01,I-msndate
dummy,O
,
7,O-naf
af,I-naf
7.0kg,O-tons_of_he
dropped,I-tons_of_he
tloc:,O-tgt_location
iwo,I-tgt_location
jima,I-tgt_location
nan,O-tgt_industry
b24,O-mds
dummy,O
,
13,O-naf
af,I-naf
payload:,O-tons_of_he
5.0kg,I-tons_of_he
trgt,O-tgt_location
vila,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
on,O-msndate
1943-07-31,I-msndate
dummy,O
,
bl:,O-tons_of_he
6.0,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
vunapope,I-tgt_location
nan,O-tgt_industry
f4u,O-mds
dummy,O
,
at,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
vunapope,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
dt:,O-msndate
f4u,O-mds
dummy,O
,
unit,O-naf
13,I-naf
af,I-naf
bl:,O-tons_of_he
8.0,I-tons_of_he
during,O-takeoff_base
type:,O-tgt_industry
nan,I-tgt_industry
desig:,O-mds
b24,I-mds
dummy,O
,
10,O-naf
af,I-naf
bl:,O-tons_of_he
7.0,I-tons_of_he
nan,O-takeoff_base
tloc:,O-tgt_location
pakokku,I-tgt_location
dummy,O
,
unit:,O-naf
10,I-naf
af,I-naf
to,O-tgt_location
nam,I-tgt_location
yau,I-tgt_location
nan,O-tgt_industry
date,O-msndate
1943-09-04,I-msndate
dummy,O
,
5,O-naf
af,I-naf
bl:,O-tons_of_he
2.0,I-tons_of_he
target,O-tgt_location
misool,I-tgt_location
island,I-tgt_location
nan,O-tgt_industry
b25,O-mds
dummy,O
,
2.0kg,O-tons_of_he
dropped,I-tons_of_he
nan,O-takeoff_base
trgt,O-tgt_location
ceram,I-tgt_location
island,I-tgt_location
nan,O-tgt_industry
on,O-msndate
1944-08-01,I-msndate
desig:,O-mds
b25,I-mds
dummy,O
,
bl:,O-tons_of_he
9.0,I-tons_of_he
tloc:,O-tgt_location
singaingmyo,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
dummy,O
,
unit:,O-naf
7,I-naf
af,I-naf
to,O-tgt_location
cape,I-tgt_location
gloucester,I-tgt_location
nan,O-tgt_industry
b25,O-mds
dummy,O
,
13,O-naf
af,I-naf
dept:,O-takeoff_base
nan,I-takeoff_base
to,O-tgt_location
chabai,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
date,O-msndate
1943-12-04,I-msndate
dummy,O
,
unit,O-naf
13,I-naf
af,I-naf
to,O-tgt_location
maliali,I-tgt_location
village,I-tgt_location
date,O-msndate
1943-12-17,I-msndate
desig:,O-mds
b25,I-mds
dummy,O
,
13,O-naf
af,I-naf
bl:,O-tons_of_he
9.0,I-tons_of_he
tloc:,O-tgt_location
kahili,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
date,O-msndate
1943-12-22,I-msndate
b25,O-mds
dummy,O
,
nan,O-takeoff_base
dt:,O-msndate
desig:,O-mds
b25,I-mds
dummy,O
,
13,O-naf
af,I-naf
payload:,O-tons_of_he
9.0kg,I-tons_of_he
target,O-tgt_location
buka,I-tgt_location
date,O-msndate
1943-12-24,I-msndate
b25,O-mds
dummy,O
,
10,O-naf
af,I-naf
nan,O-takeoff_base
target,O-tgt_location
myingyan,I-tgt_location
nan,O-tgt_industry
date,O-msndate
1943-05-20,I-msndate
dummy,O
,
rnzaf,O-naf
nan,O-takeoff_base
type:,O-tgt_industry
nan,I-tgt_industry
date,O-msndate
1944-08-01,I-msndate
dummy,O
,
to,O-tgt_location
paluchi,I-tgt_location
type:,O-tgt_industry
nan,I-tgt_industry
on,O-msndate
1944-07-13,I-msndate
b24,O-mds
dummy,O
,
unit:,O-naf
12,I-naf
af,I-naf
payload:,O-tons_of_he
1.0kg,I-tons_of_he
to,O-tgt_location
unknown,I-tgt_location
type:,O-tgt_industry
highways,I-tgt_industry
and,I-tgt_industry
vehicles,I-tgt_industry
on,O-msndate
1944-08-01,I-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
unit:,O-naf
9,I-naf
af,I-naf
112.0kg,O-tons_of_he
dropped,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
nogent,I-tgt_location
desig:,O-mds
b24,I-mds
dummy,O
,
unit:,O-naf
9,I-naf
af,I-naf
at,O-takeoff_base
nan,I-takeoff_base
type:,O-tgt_industry
bridges,I-tgt_industry
date,O-msndate
1944-08-01,I-msndate
desig:,O-mds
b26,I-mds
dummy,O
,
9,O-naf
af,I-naf
bl:,O-tons_of_he
72.0,I-tons_of_he
nan,O-takeoff_base
to,O-tgt_location
bouchemaine,I-tgt_location
dummy,O
,
at,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
les,I-tgt_location
ponts,I-tgt_location
de,I-tgt_location
ce,I-tgt_location
type:,O-tgt_industry
bridges,I-tgt_industry
desig:,O-mds
b26,I-mds
dummy,O
,
unit:,O-naf
9,I-naf
af,I-naf
65.0kg,O-tons_of_he
dropped,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
target,O-tgt_location
les,I-tgt_location
ponts,I-tgt_location
de,I-tgt_location
ce,I-tgt_location
b26,O-mds
dummy,O
,
payload:,O-tons_of_he
1.0kg,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
to,O-tgt_location
nogent,I-tgt_location
type:,O-tgt_industry
bridges,I-tgt_industry
b24,O-mds
dummy,O
,
8,O-naf
af,I-naf
nan,O-takeoff_base
to,O-tgt_location
unknown,I-tgt_location
type:,O-tgt_industry
v,I-tgt_industry
-,I-tgt_industry
weapon,I-tgt_industry
launching,I-tgt_industry
sites,I-tgt_industry
date,O-msndate
1944-08-01,I-msndate
dummy,O
,
payload:,O-tons_of_he
23.0kg,I-tons_of_he
during,O-takeoff_base
tloc:,O-tgt_location
unknown,I-tgt_location
type:,O-tgt_industry
v,I-tgt_industry
-,I-tgt_industry
weapon,I-tgt_industry
launching,I-tgt_industry
sites,I-tgt_industry
date,O-msndate
1944-08-01,I-msndate
dummy,O
,
unit:,O-naf
8,I-naf
af,I-naf
payload:,O-tons_of_he
23.0kg,I-tons_of_he
to,O-tgt_location
unknown,I-tgt_location
on,O-msndate
1944-08-01,I-msndate
desig:,O-mds
b24,I-mds
dummy,O
,
unit,O-naf
8,I-naf
af,I-naf
payload:,O-tons_of_he
28.0kg,I-tons_of_he
trgt,O-tgt_location
bertreville,I-tgt_location
type:,O-tgt_industry
v,I-tgt_industry
-,I-tgt_industry
weapon,I-tgt_industry
launching,I-tgt_industry
sites,I-tgt_industry
dt:,O-msndate
dummy,O
,
payload:,O-tons_of_he
28.0kg,I-tons_of_he
tloc:,O-tgt_location
bertreville,I-tgt_location
type:,O-tgt_industry
v,I-tgt_industry
-,I-tgt_industry
weapon,I-tgt_industry
launching,I-tgt_industry
sites,I-tgt_industry
dt:,O-msndate
b24,O-mds
dummy,O
,
unit:,O-naf
8,I-naf
af,I-naf
bl:,O-tons_of_he
28.0,I-tons_of_he
v,O-tgt_industry
-,I-tgt_industry
weapon,I-tgt_industry
launching,I-tgt_industry
sites,I-tgt_industry
dummy,O
,
unit,O-naf
8,I-naf
af,I-naf
2.0kg,O-tons_of_he
dropped,I-tons_of_he
nan,O-takeoff_base
v,O-tgt_industry
-,I-tgt_industry
weapon,I-tgt_industry
launching,I-tgt_industry
sites,I-tgt_industry
gb24,O-mds
dummy,O
,
8,O-naf
af,I-naf
tloc:,O-tgt_location
bertreville,I-tgt_location
type:,O-tgt_industry
v,I-tgt_industry
-,I-tgt_industry
weapon,I-tgt_industry
launching,I-tgt_industry
sites,I-tgt_industry
on,O-msndate
1944-08-01,I-msndate
desig:,O-mds
b24,I-mds
dummy,O
,
8,O-naf
af,I-naf
bl:,O-tons_of_he
2.0,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
type:,O-tgt_industry
v,I-tgt_industry
-,I-tgt_industry
weapon,I-tgt_industry
launching,I-tgt_industry
sites,I-tgt_industry
date,O-msndate
1944-08-01,I-msndate
dummy,O
,
unit,O-naf
8,I-naf
af,I-naf
dept:,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
unknown,I-tgt_location
type:,O-tgt_industry
v,I-tgt_industry
-,I-tgt_industry
weapon,I-tgt_industry
launching,I-tgt_industry
sites,I-tgt_industry
desig:,O-mds
gb24,I-mds
dummy,O
,
2.0kg,O-tons_of_he
dropped,I-tons_of_he
during,O-takeoff_base
to,O-tgt_location
unknown,I-tgt_location
v,O-tgt_industry
-,I-tgt_industry
weapon,I-tgt_industry
launching,I-tgt_industry
sites,I-tgt_industry
dt:,O-msndate
dummy,O
,
8,O-naf
af,I-naf
at,O-takeoff_base
nan,I-takeoff_base
v,O-tgt_industry
-,I-tgt_industry
weapon,I-tgt_industry
launching,I-tgt_industry
sites,I-tgt_industry
dt:,O-msndate
desig:,O-mds
b24,I-mds
dummy,O
,
unit,O-naf
nan,I-naf
33.0kg,O-tons_of_he
dropped,I-tons_of_he
type:,O-tgt_industry
air,I-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
desig:,O-mds
b17,I-mds
dummy,O
,
unit,O-naf
nan,I-naf
bl:,O-tons_of_he
33.0,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
tloc:,O-tgt_location
melun,I-tgt_location
date,O-msndate
1944-08-01,I-msndate
b17,O-mds
dummy,O
,
nan,O-naf
33.0kg,O-tons_of_he
dropped,I-tons_of_he
on,O-msndate
1944-08-01,I-msndate
b17,O-mds
dummy,O
,
nan,O-naf
at,O-takeoff_base
nan,I-takeoff_base
date,O-msndate
1944-08-01,I-msndate
b17,O-mds
dummy,O
,
nan,O-naf
during,O-takeoff_base
trgt,O-tgt_location
melun,I-tgt_location
air,O-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
on,O-msndate
1944-08-01,I-msndate
dummy,O
,
bl:,O-tons_of_he
30.0,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
type:,O-tgt_industry
air,I-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
dt:,O-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
unit:,O-naf
nan,I-naf
bl:,O-tons_of_he
26.0,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
dt:,O-msndate
dummy,O
,
at,O-takeoff_base
nan,I-takeoff_base
target,O-tgt_location
melun,I-tgt_location
type:,O-tgt_industry
air,I-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
date,O-msndate
1944-08-01,I-msndate
b17,O-mds
dummy,O
,
nan,O-naf
payload:,O-tons_of_he
30.0kg,I-tons_of_he
during,O-takeoff_base
on,O-msndate
1944-08-01,I-msndate
b17,O-mds
dummy,O
,
unit:,O-naf
nan,I-naf
payload:,O-tons_of_he
30.0kg,I-tons_of_he
during,O-takeoff_base
type:,O-tgt_industry
air,I-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
dummy,O
,
unit,O-naf
nan,I-naf
payload:,O-tons_of_he
24.0kg,I-tons_of_he
nan,O-takeoff_base
type:,O-tgt_industry
bridges,I-tgt_industry
dt:,O-msndate
dummy,O
,
at,O-takeoff_base
nan,I-takeoff_base
target,O-tgt_location
chartres,I-tgt_location
"rr,O-tgt_industry
installations,I-tgt_industry
,I-tgt_industry
tracks,I-tgt_industry
,I-tgt_industry
marshalling,I-tgt_industry
yards,I-tgt_industry
,I-tgt_industry
and,I-tgt_industry
stations",I-tgt_industry
dt:,O-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
nan,O-naf
target,O-tgt_location
etampes,I-tgt_location
air,O-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
dt:,O-msndate
dummy,O
,
unit,O-naf
nan,I-naf
30.0kg,O-tons_of_he
dropped,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
dt:,O-msndate
dummy,O
,
nan,O-naf
payload:,O-tons_of_he
30.0kg,I-tons_of_he
tloc:,O-tgt_location
etampes,I-tgt_location
type:,O-tgt_industry
air,I-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
dt:,O-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
bl:,O-tons_of_he
30.0,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
on,O-msndate
1944-08-01,I-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
unit,O-naf
nan,I-naf
payload:,O-tons_of_he
30.0kg,I-tons_of_he
trgt,O-tgt_location
melun,I-tgt_location
desig:,O-mds
b17,I-mds
dummy,O
,
tloc:,O-tgt_location
melun,I-tgt_location
on,O-msndate
1944-08-01,I-msndate
desig:,O-mds
b17,I-mds
dummy,O
,
unit,O-naf
nan,I-naf
payload:,O-tons_of_he
27.0kg,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
trgt,O-tgt_location
chartres,I-tgt_location
type:,O-tgt_industry
"rr,I-tgt_industry
installations,I-tgt_industry
,I-tgt_industry
tracks,I-tgt_industry
,I-tgt_industry
marshalling,I-tgt_industry
yards,I-tgt_industry
,I-tgt_industry
and,I-tgt_industry
stations",I-tgt_industry
date,O-msndate
1944-08-01,I-msndate
dummy,O
,
nan,O-naf
payload:,O-tons_of_he
24.0kg,I-tons_of_he
tloc:,O-tgt_location
chartres,I-tgt_location
desig:,O-mds
b17,I-mds
dummy,O
,
nan,O-naf
bl:,O-tons_of_he
25.0,I-tons_of_he
at,O-takeoff_base
nan,I-takeoff_base
target,O-tgt_location
melun,I-tgt_location
air,O-tgt_industry
fields,I-tgt_industry
and,I-tgt_industry
airdromes,I-tgt_industry
dummy,O
,
unit:,O-naf
nan,I-naf
bl:,O-tons_of_he
25.0,I-tons_of_he
dept:,O-takeoff_base
nan,I-takeoff_base
tloc:,O-tgt_location
melun,I-tgt_location
desig:,O-mds
b17,I-mds
dummy,O
,
nan,O-naf
dept:,O-takeoff_base
nan,I-takeoff_base
on,O-msndate
1944-08-01,I-msndate
b17,O-mds
dummy,O
